,SMILES,InChIKey
358,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,IUMQXQJZIHWLIN-HSZRJFAPSA-N
359,COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1,JWXPXDGKNVBSOC-UHFFFAOYSA-N
360,Cc1cc(NS(=O)(=O)c2ccc(NCCc3ccc(Cl)c(Cl)c3)cc2)no1,DLSFAJHHDXJOAO-UHFFFAOYSA-N
361,CCOc1ccc(S(=O)(=O)NCc2cccnc2)cc1NC(=O)c1ccccc1F,WWPNUPZQMRTWRQ-UHFFFAOYSA-N
362,Cc1nc(N2CCN(c3ccccn3)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1,SLFZKYXGPCDCMK-UHFFFAOYSA-N
363,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(C)c(C)c3)cs2)cc1,HBFIZJVGUAPHLP-UHFFFAOYSA-N
364,CN(Cc1ccccc1)C(=O)C1CCN(Cc2cccc3ccccc23)CC1,IYCPKBLAVCCJPP-UHFFFAOYSA-N
365,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,OPXLLQIJSORQAM-UHFFFAOYSA-N
366,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,SMJAMOAYGIVKRI-UHFFFAOYSA-N
367,Cc1ccc(-c2nnc(N3CCC(C(N)=O)CC3)s2)cc1,NFGBSXLARAJBBS-UHFFFAOYSA-N
368,Cc1nn(CC(=O)NCCCN2CCC(N3CCCCC3)CC2)c(=O)c2cc(-c3ccccc3)nn12,ABSMFJVWTLRCJI-UHFFFAOYSA-N
369,CCOC(=O)c1csc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)n1,BNYVGCIUGDXTIV-UHFFFAOYSA-N
370,Cc1ccnc(NC(=S)N2CCC(c3cccc(C(F)(F)F)c3)CC2)c1,BKTYFEQCNXQKLS-UHFFFAOYSA-N
371,CC1CCc2ccc(F)cc2N1S(=O)(=O)c1cccs1,QJZJICCUBCDFGA-UHFFFAOYSA-N
372,Cc1ccc(S(=O)(=O)Nc2ccncc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,PNCCDQUXHKJWKW-UHFFFAOYSA-N
373,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,BTIHMVBBUGXLCJ-OAHLLOKOSA-N
374,Cc1ccnc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,AHXRHFGACGLNOI-UHFFFAOYSA-N
375,c1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,IRYVSWYPAKNUCY-UHFFFAOYSA-N
376,O=C(CCCCn1c(=O)[nH]c2ccsc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,FXEABPZRXNAUJJ-UHFFFAOYSA-N
377,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,WINHZLLDWRZWRT-UHFFFAOYSA-N
378,COc1ccc(C2=Nn3c([n+](C)c4ccccc43)SC2)cc1,XFSROYLEZWLPAP-UHFFFAOYSA-N
379,O=[S+]([O-])(Nc1cccc2cccnc12)c1ccc(NCc2ccc(Cl)cc2O)cc1,XECDVUDGNRYSTJ-UHFFFAOYSA-N
380,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CVWXJKQAOSCOAB-UHFFFAOYSA-N
381,Cn1cc(Nc2cnccc2C(=O)O)c2cccnc21,RBGNHCYGFBRIRO-UHFFFAOYSA-N
382,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1,FJIMDBQFZAPZDA-UHFFFAOYSA-N
383,COC(=O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC,FNQVRBUQOISMRW-UHFFFAOYSA-N
384,Cc1c(O)ccc2c1OC(C)(C)CC2,NJZXGYBSNRPLPU-UHFFFAOYSA-N
385,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,CQKMBZHLOYVGHW-IGMRMVRISA-N
386,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,VRQVVMDWGGWHTJ-CQSZACIVSA-N
387,c1cc(-c2cc(-c3ccncc3)c3cncn3c2)c2[nH]ccc2c1,XTMDOORRAYGVBP-UHFFFAOYSA-N
388,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,LHGWWAFKVCIILM-LAQKFSSHSA-N
389,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,VLULRUCCHYVXOH-UHFFFAOYSA-N
390,CCN1CCN(CCCOc2ccc(-c3ccccc3)cc2)CC1,RFLMDZCYHCLEGJ-UHFFFAOYSA-N
391,CCOc1ccc(C(C)CNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,JSIAQJXGRVJVSC-UHFFFAOYSA-N
392,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4cccc(Cl)c4)C3)c2C)cc1,SRKWLIWAJWBHFQ-TZIWHRDSSA-N
393,O=C(Cc1nc2ccc(Cl)cc2[nH]1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,AZQMXTQICGNFIK-UHFFFAOYSA-N
394,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,GXDALQBWZGODGZ-UHFFFAOYSA-N
395,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCCO5)sc3C)ccc21,DBLURDNOWBZRHB-UHFFFAOYSA-N
396,O=C(Nc1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1)c1cccs1,XPOPNPKBWKKOTM-UHFFFAOYSA-N
397,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2cccc3ccccc23)cc1,NEEWSGYCYIODPM-UHFFFAOYSA-N
398,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1,BTMQBZOFYRKLBV-UHFFFAOYSA-N
399,CC(C)(C)C(=O)N1CCN(c2nccc(Nc3ccccc3Cl)n2)CC1,DAMQWYNDMORWCY-UHFFFAOYSA-N
400,Cc1ccnc(NC(=S)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)c1,BTAVWIDYKYNYMA-UHFFFAOYSA-N
401,Cc1cnc(N2CCC(C(N)=O)CC2)nc1-c1cccc(N(C)C)c1,VUCCWLHBQCYEIR-UHFFFAOYSA-N
402,c1ccc(-c2cc(Nc3nc(-c4ccncc4)nc4ccccc34)n[nH]2)cc1,OMNOGBPVYFVKRM-UHFFFAOYSA-N
403,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)n(C(=S)Nc2c(F)cccc2F)n1,UPNMPXFYMWBVBA-UHFFFAOYSA-N
404,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,ONIQOQHATWINJY-UHFFFAOYSA-N
405,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N
406,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,RSAQARAFWMUYLL-UHFFFAOYSA-N
407,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1,XKTUKRBLWOHYIL-MLPAPPSSSA-N
408,COc1ccccc1CNS(=O)(=O)c1ccc(-c2cnc(C3CC3)o2)cc1,QIQLBSZRAIVRMG-UHFFFAOYSA-N
409,O=C(Cc1ccc(O)cc1)N1CC(CNc2ccccc2)C2(C1)CN(c1ccccc1)C2,MBEJNVLJLLEPHL-UHFFFAOYSA-N
410,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)c(F)c1OCC,WSQPDZJDLJCMIK-UHFFFAOYSA-N
411,O=C(C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1)N1CCNCC1,QKLJLRGZFIWPLI-UHFFFAOYSA-N
412,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21,UVDKNORLEFTOMX-LJAQVGFWSA-N
413,Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C,RHZLKBRFIAZMTN-UHFFFAOYSA-N
414,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,VAVXGGRQQJZYBL-UHFFFAOYSA-N
415,Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)cn1,ARNHOVZVCICNJX-UHFFFAOYSA-N
416,Fc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1F,ANOPQYHFLBJHGS-UHFFFAOYSA-N
417,Cc1cc(C)nc(NC(=S)N2CCN(c3ccncc3)CC2)c1,ITLPIAAGIQAGRA-UHFFFAOYSA-N
418,O=C(O)c1cccc(-c2cnc3ccccc3c2)c1,FBFSJRQKCVUHOB-UHFFFAOYSA-N
419,O=C(Nc1ncnc2sc3c(c12)CCCCC3)c1ccco1,YJPPZSPGXZPSLO-UHFFFAOYSA-N
420,NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1,YLLOLSCPHATDCQ-UHFFFAOYSA-N
421,Cn1c(CN2CCCCC2)nc2cc(NC(=O)c3cccc(Br)c3)ccc21,WJUUHRHDGJFIEO-UHFFFAOYSA-N
422,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(N(C)C)cc4)C3)c2C)cc1,PSQJCJHBEDOKFE-FGZHOGPDSA-N
423,O=[S+]([O-])(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,YDTBIHVZZFEARA-UHFFFAOYSA-N
424,CC1(C)CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl,MBMNAAZTSJKXFK-UHFFFAOYSA-N
425,CC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)N(C2CCCC2)C(=O)c2ccccc2S3)cc1,VAUQAHARXLWWAG-UHFFFAOYSA-N
426,O=C(NC1CCCc2c1[nH]c1c(Cl)cccc21)c1ccc2c(c1)OCO2,HMENWYLMCIDLOH-UHFFFAOYSA-N
427,COc1ccc(-n2nc(C3CCCN(C(=O)c4cccc(OC)c4)C3)[nH]c2=O)cc1,VWZOCNOPQRMCLP-UHFFFAOYSA-N
428,C[C@H]1[C@@H](CCC(=O)Nc2ccc(F)cc2)O[C@@H]2O[C@]3(C)CC[C@@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,FOACEKXBNDJEEQ-YPADZDGLSA-N
429,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1,NJYXWXLBXPBUFY-UHFFFAOYSA-N
430,CCc1cccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccs2)c1,XUYTXJPLDNUWPZ-UHFFFAOYSA-N
431,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,CZCHIEJNWPNBDE-UHFFFAOYSA-N
432,O=C(NC1CC1)C1CCCN1C(=O)c1cccc(-c2ccccn2)c1,GIEKPSWHDMHZQG-UHFFFAOYSA-N
433,CC1=Nc2cc(C(=O)NC3CCCC3)ccc2Sc2ccc(C)cc21,YUCGFXMQHGMRKI-UHFFFAOYSA-N
434,CN(C)C(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,BJCDJIMUSHTREA-UHFFFAOYSA-N
435,CCCCN1CCC[C@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC,IDZASIQMRGPBCQ-KRWDZBQOSA-N
436,Cn1ccc2c(C(=O)NCCC(N)=O)nc(-c3cccc(CO)c3)cc21,DJMSSTDJBQZAGM-UHFFFAOYSA-N
437,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,MAASHDQFQDDECQ-UHFFFAOYSA-N
438,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,QMLVECGLEOSESV-RYUDHWBXSA-N
439,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,HDOZVRUNCMBHFH-UHFFFAOYSA-N
440,NC(=O)C1CCN(c2nnc(-c3ccc4c(c3)OCCCO4)s2)CC1,SOEKKIGHJIUXSS-UHFFFAOYSA-N
441,CCN(CC)CCNC(=O)C1CCN(c2nn3cc(-c4ccc(F)cc4)nc3s2)CC1,ICBMIEKVUGWAAM-UHFFFAOYSA-N
442,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccccc4F)C3)[nH]c2=O)cc1,HQEFYGNAWINGCA-UHFFFAOYSA-N
443,COc1cccc(NS(=O)(=O)c2ccc(C)cc2)c1C(=O)Nc1nc(-c2ccccc2)cs1,XSWITMOGMLFSHV-UHFFFAOYSA-N
444,COc1ccc(-c2cc(-c3cccc4[nH]ncc34)cn3cncc23)cn1,HLRLJPGVOWSQDK-UHFFFAOYSA-N
445,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,WSPOMRSOLSGNFJ-VGOFMYFVSA-N
446,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,YRCHYHRCBXNYNU-UHFFFAOYSA-N
447,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,GBJVVSCPOBPEIT-UHFFFAOYSA-N
448,COc1ccc(-n2nc(C3CCCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)C3)[nH]c2=O)cc1,XHTANUIYFKPBBI-UHFFFAOYSA-N
449,Nc1nc2c(s1)C(c1ccc(F)c(F)c1)CC(=O)N2,HGGDYSUSQXHBEW-UHFFFAOYSA-N
450,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,AADCDMQTJNYOSS-LBPRGKRZSA-N
451,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(C)s2)cc1,KVAYLYPNVWEFSD-UHFFFAOYSA-N
452,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1,IBAFKLIUWAJKPP-UHFFFAOYSA-N
453,O=C(Nc1ncc(Cc2ccccc2)s1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,JNUMVWNOMHNOGA-UHFFFAOYSA-N
454,Cc1cccc(NCc2ccc(O)c3ncccc23)c1,JLPQSUOMAMDKBF-UHFFFAOYSA-N
455,Clc1cccc(COc2cncc(N3CCNCC3)n2)c1,PCWGGOVOEWHPMG-UHFFFAOYSA-N
456,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,OIAAANAOBMYPEN-UHFFFAOYSA-N
457,COc1ncccc1-c1cc2[nH]ccc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1,JPOAHQLTXWPNNY-UHFFFAOYSA-N
458,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,KPJZHOPZRAFDTN-ZRGWGRIASA-N
459,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,UROZHJFFKBQSPO-UHFFFAOYSA-N
460,CC(C)(C)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,LWXJAEVJAMQEMW-UHFFFAOYSA-N
461,N#Cc1cccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)c1,RGRCISYVIDYKQZ-UHFFFAOYSA-N
462,Clc1ccc(-c2nnc(C3CCCCC3)o2)cc1,ASRSXDRAEGLYDZ-UHFFFAOYSA-N
463,CCOC(=O)c1c(C)c(-c2ccccc2)n(CC(=O)NCc2ccccc2)c1C,BLBMHLRXSKBLMH-UHFFFAOYSA-N
464,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(F)c3)cs2)cc1,VBYVFUJVOXFCJC-UHFFFAOYSA-N
465,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,FTVAQPNJOHGXJS-UHFFFAOYSA-N
466,Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)NCc1ccco1)CCC(C(C)(C)C)C2,IQIBKMKOWOZEST-UHFFFAOYSA-N
467,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,JUUFBMODXQKSTD-UHFFFAOYSA-N
468,COc1ccc(NC(=O)c2c(C)c(C(C)=O)c(C)n2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,VERBIKHARTYTLX-UHFFFAOYSA-N
469,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,KKTZALUTXUZPSN-UHFFFAOYSA-N
470,Cc1ccc(-c2cc(C(=O)Nc3ccccn3)c3ccccc3n2)cc1,CLPOCHDBIGBOBF-UHFFFAOYSA-N
471,COc1ccc(C(=O)CCN(C)C)cc1F,RNKMLXKYVDDHBX-UHFFFAOYSA-N
472,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ncc(-c3ccccc3)s2)cc1,AEMACQOKZWLDAI-UHFFFAOYSA-N
473,CC(C)(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc(F)c(Cl)c3)[nH]c2=O)cc1,MYNHZIBSIZNSMC-UHFFFAOYSA-N
474,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1,IMEICQDRTCGLFX-UHFFFAOYSA-N
475,Fc1cccc(F)c1Nc1nc(-c2ccncc2)nc2ccccc12,NEZOWDLHAWBZFL-UHFFFAOYSA-N
476,CC(NCc1ccc2c(c1)nc(NC(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O)C(C)(C)C,MUAICZWSFWUFNA-UHFFFAOYSA-N
477,CCCCCN(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCCc1ccncc1,AIUJHENHBJHHMY-UHFFFAOYSA-N
478,COc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,KAENFKKOUQCPPE-UHFFFAOYSA-N
479,O=C1C(c2ccc(C(F)(F)F)cc2)=C(Nc2ccc(Cl)cc2)c2ccccc21,UHXIEEMJZCVSML-UHFFFAOYSA-N
480,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2ccc(Br)cc2F)c1C1CCNCC1,KGSQTZAKNPRDQF-UHFFFAOYSA-N
481,S=c1[nH]c2ccccc2n1CCc1ccccc1,UDCRTYXGUIEZPV-UHFFFAOYSA-N
482,COc1ccc(CN2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,XGEWSLAJNBTPMF-UHFFFAOYSA-N
483,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,WEVYNIUIFUYDGI-UHFFFAOYSA-N
484,COc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1OC,MNUJKJCMCJWBRM-UHFFFAOYSA-N
485,CCOc1ccc(-c2nnc(SCC(=O)NCc3ccccc3Cl)o2)cc1,YVXMNHCWAUMPGN-UHFFFAOYSA-N
486,Fc1ccc(Nc2cc(-c3ccccc3)nc(-c3ccncc3)n2)cc1F,OCNMIAVAIFSGAW-UHFFFAOYSA-N
487,O=[N+]([O-])c1cccnc1N/N=C/c1ccccc1O,XZTYSIYZVXPZPS-RIYZIHGNSA-N
488,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,AYCPARAPKDAOEN-LJQANCHMSA-N
489,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C#N)c1,UTEZZOAYXICASM-UHFFFAOYSA-N
490,Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1,OLFVJQFAWDVSCR-FQEVSTJZSA-N
491,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1-n1cnnn1,MGIOWOQFKXPPSA-UHFFFAOYSA-N
492,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,ULNXAWLQFZMIHX-UHFFFAOYSA-N
493,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PHXJVRSECIGDHY-UHFFFAOYSA-N
494,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,OTSBKHHWSQYEHK-UHFFFAOYSA-N
495,Clc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,QCZNLHAERJIZFX-UHFFFAOYSA-N
496,Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCOCC3)CC2)c(C)o1,BXYBGEAXGCDRSR-UHFFFAOYSA-N
497,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(Cl)c3)cs2)cc1,NRUHMHHODVHYRV-UHFFFAOYSA-N
498,Cc1ccc(-n2nc(C)c3c(-c4ccc(O)c(O)c4)c(C#N)c(N)nc32)cc1C,VJDDUFADNSOPAU-UHFFFAOYSA-N
499,COc1ccc(-n2nc(C)c([C@@H]3C=C[C@@H](NCc4ccc(F)cc4)C3)c2C)cc1,JPIHKKVXRDWSMA-TZIWHRDSSA-N
500,COc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,NIWMHFSKAXPNMF-UHFFFAOYSA-N
501,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,UCELYZAQRUVHIA-UHFFFAOYSA-N
502,Fc1cccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c1,ZBERLBRREVWFCQ-UHFFFAOYSA-N
503,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)cn2)cc1,PTDPMHIXZFTSJB-UHFFFAOYSA-N
504,Cc1ccc(C(=O)Nc2nc3nc(C)cc(=O)n3[nH]2)cc1,VNJKIEALUFZKJX-UHFFFAOYSA-N
505,O=C(CNC(=O)c1cnccn1)NC1CCCc2c1[nH]c1ccc(Cl)cc21,TZFRXIUHQJMGQE-UHFFFAOYSA-N
506,CC(C)Oc1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1,FEZHSOQGVVCFMF-UHFFFAOYSA-N
507,CN(C)CCNC(=O)c1nc2nc(-c3ccccc3)c(-c3cccc(Cl)c3)cc2n1C,BJQPZALVMVDFFS-UHFFFAOYSA-N
508,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,WBKCKEHGXNWYMO-UHFFFAOYSA-N
509,Cc1cc(C)c(CNC(=O)c2nc(-c3ccc(CN(C)C)cc3)cc3c2ccn3C(C)C)c(=O)[nH]1,SPLCGGROQCHKOA-UHFFFAOYSA-N
510,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,LLBLNMUONVVVPG-UHFFFAOYSA-N
511,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,QCYRDYGNWWRWTQ-UHFFFAOYSA-N
512,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,LQBVNQSMGBZMKD-UHFFFAOYSA-N
513,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,UYBRROMMFMPJAN-UHFFFAOYSA-N
514,O=C(c1nc(-c2cccnc2)c2ccccn12)N1CCOCC1,RRBJZDUDIOJHKK-UHFFFAOYSA-N
515,N#Cc1nc(-c2cccc3ccccc23)oc1NC1CNC1,MWFCOCJZRHBHRH-UHFFFAOYSA-N
516,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,NXJAAAAQVKWCEV-UHFFFAOYSA-N
517,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CEUORZQYGODEFX-UHFFFAOYSA-N
518,CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc2cccc(C)c2)cc1OCC,YCNCNFGBAUIIFH-UHFFFAOYSA-N
519,Fc1ccc(Nc2nc(-n3ccnc3)nc3ccccc23)cc1F,VEYBPFCUWOHFSM-UHFFFAOYSA-N
520,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)ccc2O)cc1,ZYXOXRVBILGFMQ-UHFFFAOYSA-N
521,Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,ITHVHASAWMAMQC-UHFFFAOYSA-N
522,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,QNUKRWAIZMBVCU-WCIBSUBMSA-N
523,Cc1noc(C)c1Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)o1,JHAUXINTCBHICN-UHFFFAOYSA-N
524,COC(=O)CNC(=O)c1nc(-c2ccccc2OC)c2ccccn12,MPJKLKPNFYYXHG-UHFFFAOYSA-N
525,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccncc1,GALQBGXQPZFJRR-UHFFFAOYSA-N
526,COc1ccc(-c2ccc3nc(-c4cc(F)cc(F)c4F)oc3c2)c(OC)c1OC,OZSGUPXAFSDWHG-UHFFFAOYSA-N
527,CCCCn1cnc2cc(NCc3ccc(OCC)cc3)ccc21,JOYDHLNNBYNIHE-UHFFFAOYSA-N
528,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,HWVNEWGKWRGSRK-UHFFFAOYSA-N
529,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N2CCCCCC2)c1,VYWPENNFPXDQBJ-UHFFFAOYSA-N
530,CN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4cc(NC(=O)C5CC5)ncn4)cc3)cc2C(F)(F)F)CC1,FTODTDQFHDJWIQ-UHFFFAOYSA-N
531,O=C1/C(=C\c2ccccc2)C[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,WXOUFNFMPVMGFZ-YFVPNGHZSA-N
532,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(F)c2O)cc1,VKIVVKVIDSRYLO-UHFFFAOYSA-N
533,CCOc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)Nc3c(C(=O)Nc4cccc(C)c4)cnn32)cc1,ZPEOEICVFNCIPG-UHFFFAOYSA-N
534,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,PPUDLEUZKVJXSZ-VPCXQMTMSA-N
535,Cc1c(CN(C)c2cc(C3CC(O)C3)nc(N)n2)[nH]c2ccccc12,UQICVKLGGAQRET-UHFFFAOYSA-N
